id_producao,id_data,id_maquina,id_turno,tempo_disponivel_min,tempo_paradas_planejadas_min,tempo_paradas_naoplan_min,tempo_operacao_min,qtd_planejada,qtd_produzida,qtd_refugo,qtd_retrabalho,tempo_ciclo_ideal_seg
459,15,1,3,480,36,31,413,2550,2022,79,34,4.5
460,15,2,1,480,49,40,391,2550,1915,95,20,4.8
461,15,2,2,480,46,18,416,2550,2031,111,34,4.8
462,15,2,3,480,40,20,420,2550,1999,75,34,4.8
463,15,3,1,480,34,87,359,2550,2128,88,36,5.0
464,15,3,2,480,53,55,372,2550,2142,87,35,5.0
465,15,3,3,480,50,103,327,2550,2275,89,39,5.0
466,15,4,1,480,49,46,385,1700,1504,63,24,6.0
467,15,4,2,480,53,109,318,1700,1363,65,14,6.0
468,15,4,3,480,53,63,364,1700,1509,68,14,6.0
469,15,5,1,480,48,53,379,1700,1523,51,20,6.2
470,15,5,2,480,41,34,405,1700,1658,58,25,6.2
471,15,5,3,480,48,52,380,1700,1421,47,19,6.2
472,15,6,1,480,30,22,428,3400,2840,89,39,3.5
473,15,6,2,480,44,15,421,3400,3123,118,29,3.5
474,15,6,3,480,35,8,437,3400,2938,101,40,3.5
475,15,7,1,480,44,18,418,3400,3134,154,74,3.8
476,15,7,2,480,34,56,390,3400,2833,109,22,3.8
477,15,7,3,480,46,34,400,3400,3200,118,41,3.8
478,15,8,1,480,42,55,383,1700,1642,60,19,7.0
479,15,8,2,480,48,9,423,1700,1604,55,24,7.0
480,15,8,3,480,39,9,432,1700,1551,71,15,7.0
481,15,9,1,480,36,54,390,1700,1630,81,16,7.5
482,15,9,2,480,38,58,384,1700,1363,45,14,7.5
483,15,9,3,480,49,28,403,1700,1459,44,12,7.5
484,15,10,1,480,39,59,382,3400,2578,68,19,2.5
485,15,10,2,480,43,39,398,3400,2762,105,35,2.5
486,15,10,3,480,42,99,339,3400,2601,82,17,2.5
487,15,11,1,480,49,22,409,3400,3258,76,27,2.7
488,15,11,2,480,30,31,419,3400,2821,117,24,2.7
489,15,11,3,480,53,15,412,3400,3303,110,52,2.7
490,15,12,1,480,39,30,411,1700,1438,52,21,8.0
491,15,12,2,480,55,25,400,1700,1375,64,16,8.0
492,15,12,3,480,53,53,374,1700,1456,80,30,8.0
493,16,1,1,480,54,45,381,2550,1925,93,30,4.5
494,16,1,2,480,54,11,415,2550,2313,102,50,4.5
495,16,1,3,480,58,38,384,2550,2149,94,41,4.5
496,16,2,1,480,46,21,413,2550,2271,81,36,4.8
497,16,2,2,480,39,25,416,2550,1995,94,24,4.8
498,16,2,3,480,39,38,403,2550,2418,101,42,4.8
499,16,3,1,480,41,117,322,2550,2374,78,23,5.0
500,16,3,2,480,32,93,355,2550,2378,102,30,5.0
501,16,3,3,480,50,49,381,2550,2232,110,46,5.0
502,16,4,1,480,44,114,322,1700,1532,52,14,6.0
503,16,4,2,480,58,69,353,1700,1660,83,17,6.0
504,16,4,3,480,54,32,394,1700,1630,71,24,6.0
505,16,5,1,480,35,43,402,1700,1531,78,24,6.2
506,16,5,2,480,48,9,423,1700,1652,58,20,6.2
507,16,5,3,480,53,32,395,1700,1571,58,17,6.2
508,16,6,1,480,38,51,391,3400,2703,144,51,3.5
509,16,6,2,480,57,24,399,3400,2986,102,39,3.5
510,16,6,3,480,42,7,431,3400,3251,111,39,3.5
511,16,7,1,480,57,5,418,3400,2576,101,42,3.8
512,16,7,2,480,45,47,388,3400,2794,141,69,3.8
513,16,7,3,480,48,36,396,3400,2641,130,38,3.8
514,16,8,1,480,30,49,401,1700,1659,78,30,7.0
515,16,8,2,480,33,32,415,1700,1619,66,16,7.0
516,16,8,3,480,56,9,415,1700,1493,65,27,7.0
517,16,9,1,480,31,30,419,1700,1306,64,16,7.5
518,16,9,2,480,58,13,409,1700,1595,70,28,7.5
519,16,9,3,480,41,15,424,1700,1627,76,22,7.5
520,16,10,1,480,53,115,312,3400,3197,89,22,2.5
521,16,10,2,480,50,57,373,3400,3195,71,19,2.5
522,16,10,3,480,49,63,368,3400,2822,86,36,2.5
523,16,11,1,480,54,27,399,3400,3035,86,38,2.7
524,16,11,2,480,40,34,406,3400,3315,116,27,2.7
525,16,11,3,480,45,38,397,3400,2804,102,22,2.7
526,16,12,1,480,36,10,434,1700,1609,57,25,8.0
527,16,12,2,480,52,7,421,1700,1546,66,19,8.0
528,16,12,3,480,60,25,395,1700,1287,48,19,8.0
529,17,1,1,480,43,40,397,2550,2423,120,52,4.5
530,17,1,2,480,42,19,419,2550,2065,110,44,4.5
531,17,1,3,480,52,31,397,2550,2141,85,22,4.5
532,17,2,1,480,50,12,418,2550,1988,80,35,4.8
533,17,2,2,480,56,24,400,2550,1923,78,16,4.8
534,17,2,3,480,35,27,418,2550,1987,96,47,4.8
535,17,3,1,480,32,71,377,2550,2322,120,59,5.0
536,17,3,2,480,43,92,345,2550,2240,103,37,5.0
537,17,3,3,480,48,76,356,2550,2176,77,18,5.0
538,17,4,1,480,33,69,378,1700,1377,42,15,6.0
539,17,4,2,480,49,118,313,1700,1597,50,13,6.0
540,17,4,3,480,43,70,367,1700,1293,69,31,6.0
541,17,5,1,480,38,50,392,1700,1408,78,30,6.2
542,17,5,2,480,45,33,402,1700,1602,59,19,6.2
543,17,5,3,480,40,50,390,1700,1609,70,15,6.2
544,17,6,1,480,49,41,390,3400,3018,99,22,3.5
545,17,6,2,480,58,13,409,3400,3073,158,73,3.5
546,17,6,3,480,30,12,438,3400,2954,121,35,3.5
547,17,7,1,480,41,50,389,3400,3155,144,67,3.8
548,17,7,2,480,58,26,396,3400,3024,140,52,3.8
549,17,7,3,480,58,55,367,3400,2735,118,27,3.8
550,17,8,1,480,51,16,413,1700,1465,68,32,7.0
551,17,8,2,480,31,31,418,1700,1565,67,26,7.0
552,17,8,3,480,35,26,419,1700,1374,54,18,7.0
553,17,9,1,480,55,31,394,1700,1329,49,24,7.5
554,17,9,2,480,58,49,373,1700,1463,51,19,7.5
555,17,9,3,480,42,24,414,1700,1355,58,11,7.5
556,17,10,1,480,43,91,346,3400,3201,128,36,2.5
557,17,10,2,480,36,114,330,3400,2892,73,23,2.5
558,17,10,3,480,51,38,391,3400,3188,85,37,2.5
559,17,11,1,480,50,55,375,3400,3238,109,22,2.7
560,17,11,2,480,40,50,390,3400,3326,77,21,2.7
561,17,11,3,480,30,44,406,3400,2879,85,40,2.7
562,17,12,1,480,50,49,381,1700,1512,57,25,8.0
563,17,12,2,480,36,32,412,1700,1596,47,18,8.0
564,17,12,3,480,52,34,394,1700,1375,43,16,8.0
565,18,1,1,480,47,22,411,2550,1979,79,26,4.5
566,18,1,2,480,47,41,392,2550,1983,81,34,4.5
567,18,1,3,480,30,16,434,2550,1959,76,36,4.5
568,18,2,1,480,60,33,387,2550,2310,91,34,4.8
569,18,2,2,480,39,18,423,2550,2285,122,46,4.8
570,18,2,3,480,57,7,416,2550,2337,77,36,4.8
571,18,3,1,480,35,32,413,2550,2225,74,15,5.0
572,18,3,2,480,59,41,380,2550,2085,88,32,5.0
573,18,3,3,480,55,114,311,2550,2386,84,28,5.0
574,18,4,1,480,53,67,360,1700,1605,77,25,6.0
575,18,4,2,480,32,74,374,1700,1382,52,22,6.0
576,18,4,3,480,57,61,362,1700,1596,83,39,6.0
577,18,5,1,480,60,27,393,1700,1399,63,19,6.2
578,18,5,2,480,54,58,368,1700,1550,74,23,6.2
579,18,5,3,480,53,32,395,1700,1443,48,22,6.2
580,18,6,1,480,30,51,399,3400,2670,81,31,3.5
581,18,6,2,480,57,39,384,3400,2816,89,28,3.5
582,18,6,3,480,46,53,381,3400,3079,140,43,3.5
583,18,7,1,480,49,60,371,3400,3322,138,56,3.8
584,18,7,2,480,42,54,384,3400,2929,89,31,3.8
585,18,7,3,480,40,49,391,3400,2850,88,18,3.8
586,18,8,1,480,56,46,378,1700,1429,54,13,7.0
587,18,8,2,480,50,34,396,1700,1325,68,21,7.0
588,18,8,3,480,57,41,382,1700,1460,60,29,7.0
589,18,9,1,480,38,53,389,1700,1309,59,14,7.5
590,18,9,2,480,46,49,385,1700,1654,82,40,7.5
591,18,9,3,480,38,53,389,1700,1483,50,13,7.5
592,18,10,1,480,52,80,348,3400,2828,112,46,2.5
593,18,10,2,480,55,114,311,3400,2817,74,36,2.5
594,18,10,3,480,36,97,347,3400,2821,95,22,2.5
595,18,11,1,480,32,17,431,3400,3039,96,30,2.7
596,18,11,2,480,46,39,395,3400,3238,113,41,2.7
597,18,11,3,480,55,23,402,3400,2707,79,16,2.7
598,18,12,1,480,46,41,393,1700,1487,53,25,8.0
599,18,12,2,480,50,38,392,1700,1557,68,31,8.0
600,18,12,3,480,50,58,372,1700,1584,52,22,8.0
601,19,1,1,480,49,45,386,2550,2426,132,32,4.5
602,19,1,2,480,48,30,402,2550,2487,105,48,4.5
603,19,1,3,480,60,59,361,2550,2132,79,20,4.5
604,19,2,1,480,53,27,400,2550,2139,92,31,4.8
605,19,2,2,480,47,21,412,2550,2420,134,43,4.8
606,19,2,3,480,48,51,381,2550,2360,105,51,4.8
607,19,3,1,480,45,102,333,2550,1947,58,22,5.0
608,19,3,2,480,30,101,349,2550,1949,103,34,5.0
609,19,3,3,480,42,76,362,2550,2279,123,25,5.0
610,19,4,1,480,51,115,314,1700,1557,74,17,6.0
611,19,4,2,480,59,50,371,1700,1415,72,20,6.0
612,19,4,3,480,53,59,368,1700,1649,49,24,6.0
613,19,5,1,480,37,30,413,1700,1598,60,12,6.2
614,19,5,2,480,30,40,410,1700,1601,78,18,6.2
615,19,5,3,480,37,12,431,1700,1575,74,31,6.2
616,19,6,1,480,33,39,408,3400,3029,97,33,3.5
617,19,6,2,480,43,18,419,3400,2868,116,25,3.5
618,19,6,3,480,32,12,436,3400,2636,134,64,3.5
619,19,7,1,480,31,49,400,3400,3296,143,41,3.8
620,19,7,2,480,37,21,422,3400,2941,148,60,3.8
621,19,7,3,480,57,6,417,3400,2607,105,30,3.8
622,19,8,1,480,57,38,385,1700,1384,70,33,7.0
623,19,8,2,480,59,59,362,1700,1629,62,21,7.0
624,19,8,3,480,30,21,429,1700,1525,84,32,7.0
625,19,9,1,480,50,23,407,1700,1528,50,23,7.5
626,19,9,2,480,52,36,392,1700,1450,65,25,7.5
627,19,9,3,480,49,24,407,1700,1541,55,22,7.5
628,19,10,1,480,49,82,349,3400,3178,105,37,2.5
629,19,10,2,480,42,88,350,3400,3156,83,28,2.5
630,19,10,3,480,43,63,374,3400,2654,93,20,2.5
631,19,11,1,480,41,53,386,3400,2798,55,19,2.7
632,19,11,2,480,55,22,403,3400,2765,102,22,2.7
633,19,11,3,480,47,12,421,3400,2552,66,27,2.7
634,19,12,1,480,58,32,390,1700,1314,51,14,8.0
635,19,12,2,480,56,38,386,1700,1397,70,32,8.0
636,19,12,3,480,42,23,415,1700,1630,64,31,8.0
637,20,1,1,480,34,21,425,2550,2315,99,31,4.5
638,20,1,2,480,56,29,395,2550,2325,70,17,4.5
639,20,2,1,480,50,47,383,2550,2303,126,53,4.8
640,20,2,2,480,46,8,426,2550,2324,87,20,4.8
641,20,3,1,480,48,112,320,2550,2290,71,21,5.0
642,20,3,2,480,45,57,378,2550,2420,102,23,5.0
643,20,4,1,480,43,100,337,1700,1575,64,28,6.0
644,20,4,2,480,60,31,389,1700,1357,63,21,6.0
645,20,5,1,480,53,26,401,1700,1359,64,24,6.2
646,20,5,2,480,31,13,436,1700,1328,62,26,6.2
647,20,6,1,480,57,10,413,3400,3054,122,50,3.5
648,20,6,2,480,51,5,424,3400,3246,121,37,3.5
649,20,7,1,480,54,53,373,3400,2637,114,31,3.8
650,20,7,2,480,50,14,416,3400,2561,102,30,3.8
651,20,8,1,480,51,21,408,1700,1323,53,18,7.0
652,20,8,2,480,44,42,394,1700,1482,67,13,7.0
653,20,9,1,480,40,29,411,1700,1651,71,28,7.5
654,20,9,2,480,49,59,372,1700,1577,79,28,7.5
655,20,10,1,480,55,105,320,3400,2648,54,23,2.5
656,20,10,2,480,59,63,358,3400,2692,81,24,2.5
657,20,11,1,480,54,37,389,3400,3127,79,31,2.7
658,20,11,2,480,41,20,419,3400,2994,107,39,2.7
659,20,12,1,480,33,51,396,1700,1539,68,30,8.0
660,20,12,2,480,52,29,399,1700,1388,49,12,8.0
661,21,1,1,480,37,7,436,2550,2328,126,48,4.5
662,21,1,2,480,42,19,419,2550,1947,92,34,4.5
663,21,2,1,480,37,13,430,2550,2052,89,35,4.8
664,21,2,2,480,40,19,421,2550,2241,112,29,4.8
665,21,3,1,480,55,100,325,2550,1995,92,39,5.0
666,21,3,2,480,42,112,326,2550,1998,102,39,5.0
667,21,4,1,480,44,57,379,1700,1526,77,37,6.0
668,21,4,2,480,35,117,328,1700,1558,68,14,6.0
669,21,5,1,480,43,54,383,1700,1544,83,28,6.2
670,21,5,2,480,38,15,427,1700,1292,52,15,6.2
671,21,6,1,480,31,19,430,3400,2827,154,75,3.5
672,21,6,2,480,35,42,403,3400,3276,163,59,3.5
673,21,7,1,480,43,17,420,3400,2908,129,59,3.8
674,21,7,2,480,37,48,395,3400,3251,154,37,3.8
675,21,8,1,480,40,17,423,1700,1481,59,23,7.0
676,21,8,2,480,38,20,422,1700,1523,65,20,7.0
677,21,9,1,480,56,30,394,1700,1479,52,17,7.5
678,21,9,2,480,47,23,410,1700,1343,47,9,7.5
679,21,10,1,480,35,33,412,3400,3198,120,36,2.5
680,21,10,2,480,46,72,362,3400,2957,128,54,2.5
681,21,11,1,480,42,46,392,3400,2922,108,29,2.7
682,21,11,2,480,30,47,403,3400,3071,73,26,2.7
683,21,12,1,480,51,33,396,1700,1470,44,8,8.0
684,21,12,2,480,34,32,414,1700,1637,58,22,8.0
685,22,1,1,480,53,46,381,2550,2101,109,45,4.5
686,22,1,2,480,56,26,398,2550,2163,66,22,4.5
687,22,1,3,480,42,49,389,2550,1982,74,23,4.5
688,22,2,1,480,56,38,386,2550,2495,77,32,4.8
689,22,2,2,480,46,7,427,2550,2142,106,50,4.8
690,22,2,3,480,46,43,391,2550,2250,88,38,4.8
691,22,3,1,480,49,113,318,2550,2249,91,41,5.0
692,22,3,2,480,30,87,363,2550,2427,134,27,5.0
693,22,3,3,480,56,104,320,2550,2353,84,40,5.0
694,22,4,1,480,51,70,359,1700,1646,74,24,6.0
695,22,4,2,480,48,50,382,1700,1477,73,20,6.0
696,22,4,3,480,57,100,323,1700,1624,88,41,6.0
697,22,5,1,480,50,18,412,1700,1580,66,23,6.2
698,22,5,2,480,49,49,382,1700,1506,52,15,6.2
699,22,5,3,480,36,50,394,1700,1355,43,9,6.2
700,22,6,1,480,44,39,397,3400,2946,119,52,3.5
701,22,6,2,480,37,40,403,3400,3092,154,61,3.5
702,22,6,3,480,32,38,410,3400,3234,142,40,3.5
703,22,7,1,480,52,49,379,3400,2579,85,36,3.8
704,22,7,2,480,54,58,368,3400,2833,138,35,3.8
705,22,7,3,480,36,42,402,3400,2557,105,48,3.8
706,22,8,1,480,51,51,378,1700,1349,51,21,7.0
707,22,8,2,480,33,51,396,1700,1437,71,27,7.0
708,22,8,3,480,59,41,380,1700,1553,79,20,7.0
709,22,9,1,480,59,52,369,1700,1627,82,40,7.5
710,22,9,2,480,53,26,401,1700,1428,64,25,7.5
711,22,9,3,480,56,59,365,1700,1487,72,18,7.5
712,22,10,1,480,60,38,382,3400,2760,96,33,2.5
713,22,10,2,480,46,97,337,3400,3292,115,27,2.5
714,22,10,3,480,34,94,352,3400,3104,74,36,2.5
715,22,11,1,480,60,28,392,3400,2674,65,14,2.7
716,22,11,2,480,35,5,440,3400,2645,60,27,2.7
717,22,11,3,480,54,21,405,3400,2574,54,13,2.7
718,22,12,1,480,35,10,435,1700,1535,52,12,8.0
719,22,12,2,480,46,16,418,1700,1537,63,22,8.0
720,22,12,3,480,46,7,427,1700,1463,63,19,8.0
721,23,1,1,480,33,22,425,2550,1921,96,22,4.5
722,23,1,2,480,43,37,400,2550,2481,102,27,4.5
723,23,1,3,480,56,33,391,2550,2391,105,51,4.5
724,23,2,1,480,48,57,375,2550,2208,107,49,4.8
725,23,2,2,480,42,52,386,2550,2381,105,33,4.8
726,23,2,3,480,56,47,377,2550,2419,82,24,4.8
727,23,3,1,480,52,31,397,2550,2423,115,50,5.0
728,23,3,2,480,36,107,337,2550,2278,102,45,5.0
729,23,3,3,480,48,80,352,2550,1919,91,19,5.0
730,23,4,1,480,46,41,393,1700,1387,52,15,6.0
731,23,4,2,480,46,35,399,1700,1405,68,21,6.0
732,23,4,3,480,51,88,341,1700,1414,45,13,6.0
733,23,5,1,480,51,9,420,1700,1303,46,14,6.2
734,23,5,2,480,30,17,433,1700,1581,77,18,6.2
735,23,5,3,480,52,23,405,1700,1582,72,35,6.2
736,23,6,1,480,53,22,405,3400,3286,176,35,3.5
737,23,6,2,480,59,33,388,3400,3314,108,39,3.5
738,23,6,3,480,57,45,378,3400,3127,151,49,3.5
739,23,7,1,480,56,53,371,3400,2860,105,27,3.8
740,23,7,2,480,54,39,387,3400,2759,103,40,3.8
741,23,7,3,480,51,30,399,3400,3022,96,21,3.8
742,23,8,1,480,35,24,421,1700,1391,45,17,7.0
743,23,8,2,480,49,39,392,1700,1528,56,11,7.0
744,23,8,3,480,32,10,438,1700,1373,65,26,7.0
745,23,9,1,480,45,10,425,1700,1397,51,19,7.5
746,23,9,2,480,58,8,414,1700,1645,53,13,7.5
747,23,9,3,480,44,26,410,1700,1642,49,21,7.5
748,23,10,1,480,33,59,388,3400,3081,91,18,2.5
749,23,10,2,480,33,36,411,3400,2747,84,40,2.5
750,23,10,3,480,33,102,345,3400,3206,78,31,2.5
751,23,11,1,480,45,42,393,3400,2629,53,17,2.7
752,23,11,2,480,32,56,392,3400,3135,131,43,2.7
753,23,11,3,480,44,8,428,3400,2889,107,21,2.7
754,23,12,1,480,53,32,395,1700,1514,70,19,8.0
755,23,12,2,480,49,49,382,1700,1310,46,21,8.0
756,23,12,3,480,49,51,380,1700,1286,50,10,8.0
757,24,1,1,480,40,52,388,2550,2446,95,31,4.5
758,24,1,2,480,59,37,384,2550,2307,74,35,4.5
759,24,1,3,480,39,22,419,2550,2384,122,58,4.5
760,24,2,1,480,42,60,378,2550,2029,93,39,4.8
761,24,2,2,480,53,31,396,2550,2218,70,21,4.8
762,24,2,3,480,38,10,432,2550,2381,92,42,4.8
763,24,3,1,480,30,83,367,2550,2416,74,32,5.0
764,24,3,2,480,31,90,359,2550,2424,112,50,5.0
765,24,3,3,480,37,65,378,2550,2226,75,32,5.0
766,24,4,1,480,47,92,341,1700,1389,57,11,6.0
767,24,4,2,480,33,115,332,1700,1471,46,15,6.0
768,24,4,3,480,33,108,339,1700,1384,67,13,6.0
769,24,5,1,480,54,5,421,1700,1636,53,18,6.2
770,24,5,2,480,46,14,420,1700,1643,81,33,6.2
771,24,5,3,480,44,24,412,1700,1449,73,14,6.2
772,24,6,1,480,41,31,408,3400,2952,129,39,3.5
773,24,6,2,480,60,56,364,3400,3232,166,43,3.5
774,24,6,3,480,52,36,392,3400,3164,146,45,3.5
775,24,7,1,480,55,43,382,3400,2731,104,48,3.8
776,24,7,2,480,35,55,390,3400,3198,124,44,3.8
777,24,7,3,480,34,46,400,3400,3241,126,42,3.8
778,24,8,1,480,59,26,395,1700,1390,58,18,7.0
779,24,8,2,480,43,56,381,1700,1364,45,11,7.0
780,24,8,3,480,37,25,418,1700,1556,76,26,7.0
781,24,9,1,480,51,58,371,1700,1307,39,9,7.5
782,24,9,2,480,39,55,386,1700,1369,53,12,7.5
783,24,9,3,480,33,38,409,1700,1478,67,18,7.5
784,24,10,1,480,52,76,352,3400,2855,73,19,2.5
785,24,10,2,480,57,53,370,3400,3031,101,32,2.5
786,24,10,3,480,59,48,373,3400,3080,92,39,2.5
787,24,11,1,480,58,54,368,3400,2806,92,34,2.7
788,24,11,2,480,58,52,370,3400,3289,120,41,2.7
789,24,11,3,480,58,33,389,3400,2893,125,44,2.7
790,24,12,1,480,42,9,429,1700,1574,75,32,8.0
791,24,12,2,480,36,57,387,1700,1578,72,32,8.0
792,24,12,3,480,56,7,417,1700,1494,69,28,8.0
793,25,1,1,480,57,20,403,2550,1918,93,33,4.5
794,25,1,2,480,30,33,417,2550,2394,124,42,4.5
795,25,1,3,480,48,58,374,2550,2376,99,25,4.5
796,25,2,1,480,31,45,404,2550,2430,102,22,4.8
797,25,2,2,480,59,44,377,2550,1921,71,18,4.8
798,25,2,3,480,37,26,417,2550,2193,76,32,4.8
799,25,3,1,480,44,86,350,2550,2488,103,36,5.0
800,25,3,2,480,51,108,321,2550,2048,111,23,5.0
801,25,3,3,480,32,112,336,2550,1953,95,36,5.0
802,25,4,1,480,52,91,337,1700,1421,56,11,6.0
803,25,4,2,480,60,120,300,1700,1423,73,33,6.0
804,25,4,3,480,38,60,382,1700,1589,79,28,6.0
805,25,5,1,480,54,40,386,1700,1574,71,30,6.2
806,25,5,2,480,42,43,395,1700,1539,76,15,6.2
807,25,5,3,480,48,48,384,1700,1565,53,13,6.2
808,25,6,1,480,57,10,413,3400,3136,168,71,3.5
809,25,6,2,480,32,25,423,3400,3061,162,60,3.5
810,25,6,3,480,51,46,383,3400,2789,113,46,3.5
811,25,7,1,480,45,12,423,3400,3010,104,39,3.8
812,25,7,2,480,31,34,415,3400,3229,157,66,3.8
813,25,7,3,480,45,21,414,3400,3007,100,33,3.8
814,25,8,1,480,52,22,406,1700,1649,67,24,7.0
815,25,8,2,480,54,51,375,1700,1523,75,20,7.0
816,25,8,3,480,59,49,372,1700,1597,67,18,7.0
817,25,9,1,480,56,40,384,1700,1597,50,21,7.5
818,25,9,2,480,44,8,428,1700,1455,80,34,7.5
819,25,9,3,480,55,41,384,1700,1567,53,14,7.5
820,25,10,1,480,34,92,354,3400,2756,82,38,2.5
821,25,10,2,480,44,34,402,3400,3042,123,53,2.5
822,25,10,3,480,54,85,341,3400,2707,87,36,2.5
823,25,11,1,480,36,44,400,3400,3071,68,28,2.7
824,25,11,2,480,30,58,392,3400,3102,134,60,2.7
825,25,11,3,480,41,47,392,3400,3280,128,51,2.7
826,25,12,1,480,32,49,399,1700,1457,65,18,8.0
827,25,12,2,480,42,53,385,1700,1650,87,39,8.0
828,25,12,3,480,51,15,414,1700,1280,41,12,8.0
829,26,1,1,480,51,42,387,2550,1922,103,42,4.5
830,26,1,2,480,33,36,411,2550,1990,86,17,4.5
831,26,1,3,480,32,20,428,2550,2155,87,27,4.5
832,26,2,1,480,33,33,414,2550,2356,97,39,4.8
833,26,2,2,480,40,29,411,2550,2046,93,44,4.8
834,26,2,3,480,43,38,399,2550,2113,92,24,4.8
835,26,3,1,480,48,50,382,2550,2487,116,51,5.0
836,26,3,2,480,49,67,364,2550,2260,70,23,5.0
837,26,3,3,480,47,56,377,2550,2309,91,43,5.0
838,26,4,1,480,50,73,357,1700,1470,70,28,6.0
839,26,4,2,480,38,83,359,1700,1382,47,18,6.0
840,26,4,3,480,33,94,353,1700,1345,65,21,6.0
841,26,5,1,480,44,21,415,1700,1602,55,11,6.2
842,26,5,2,480,45,37,398,1700,1513,72,32,6.2
843,26,5,3,480,51,24,405,1700,1650,72,24,6.2
844,26,6,1,480,59,17,404,3400,2670,119,33,3.5
845,26,6,2,480,33,58,389,3400,3006,136,41,3.5
846,26,6,3,480,51,24,405,3400,2574,105,23,3.5
847,26,7,1,480,49,56,375,3400,2742,131,49,3.8
848,26,7,2,480,45,49,386,3400,3313,158,49,3.8
849,26,7,3,480,52,28,400,3400,3241,107,27,3.8
850,26,8,1,480,34,46,400,1700,1545,70,26,7.0
851,26,8,2,480,44,35,401,1700,1578,52,15,7.0
852,26,8,3,480,50,59,371,1700,1429,67,31,7.0
853,26,9,1,480,58,23,399,1700,1490,75,24,7.5
854,26,9,2,480,55,38,387,1700,1460,45,21,7.5
855,26,9,3,480,49,19,412,1700,1332,73,31,7.5
856,26,10,1,480,37,101,342,3400,2893,77,33,2.5
857,26,10,2,480,43,93,344,3400,2784,71,16,2.5
858,26,10,3,480,36,57,387,3400,2827,102,22,2.5
859,26,11,1,480,34,30,416,3400,3182,74,22,2.7
860,26,11,2,480,60,28,392,3400,2671,58,20,2.7
861,26,11,3,480,52,15,413,3400,2990,117,28,2.7
862,26,12,1,480,35,14,431,1700,1472,49,18,8.0
863,26,12,2,480,45,27,408,1700,1307,54,15,8.0
864,26,12,3,480,54,59,367,1700,1297,53,17,8.0
865,27,1,1,480,42,29,409,2550,2249,106,45,4.5
866,27,1,2,480,44,46,390,2550,2096,92,41,4.5
867,27,2,1,480,46,36,398,2550,2434,96,24,4.8
868,27,2,2,480,47,17,416,2550,2347,100,34,4.8
869,27,3,1,480,48,89,343,2550,2124,111,35,5.0
870,27,3,2,480,52,68,360,2550,2178,108,25,5.0
871,27,4,1,480,42,110,328,1700,1594,68,28,6.0
872,27,4,2,480,57,119,304,1700,1615,65,31,6.0
873,27,5,1,480,37,29,414,1700,1564,58,13,6.2
874,27,5,2,480,53,32,395,1700,1339,69,23,6.2
875,27,6,1,480,51,38,391,3400,3256,148,55,3.5
876,27,6,2,480,52,12,416,3400,2840,143,39,3.5
877,27,7,1,480,39,7,434,3400,3249,125,52,3.8
878,27,7,2,480,58,9,413,3400,2686,127,33,3.8
879,27,8,1,480,59,25,396,1700,1616,58,16,7.0
880,27,8,2,480,42,49,389,1700,1615,81,31,7.0
881,27,9,1,480,42,21,417,1700,1334,55,16,7.5
882,27,9,2,480,46,28,406,1700,1465,79,16,7.5
883,27,10,1,480,43,101,336,3400,2712,69,32,2.5
884,27,10,2,480,36,57,387,3400,3144,74,25,2.5
885,27,11,1,480,47,21,412,3400,3100,131,40,2.7
886,27,11,2,480,43,34,403,3400,2921,105,45,2.7
887,27,12,1,480,45,59,376,1700,1527,54,21,8.0
888,27,12,2,480,49,14,417,1700,1577,52,20,8.0
889,28,1,1,480,59,37,384,2550,2412,130,64,4.5
890,28,1,2,480,41,39,400,2550,2354,83,24,4.5
891,28,2,1,480,41,37,402,2550,2366,127,32,4.8
892,28,2,2,480,56,16,408,2550,2135,108,34,4.8
893,28,3,1,480,40,72,368,2550,2294,81,29,5.0
894,28,3,2,480,50,114,316,2550,2402,129,39,5.0
895,28,4,1,480,35,66,379,1700,1568,64,14,6.0
896,28,4,2,480,46,40,394,1700,1389,53,15,6.0
897,28,5,1,480,37,23,420,1700,1524,69,27,6.2
898,28,5,2,480,53,42,385,1700,1390,64,24,6.2
899,28,6,1,480,49,8,423,3400,2824,151,45,3.5
900,28,6,2,480,42,56,382,3400,3080,135,41,3.5
901,28,7,1,480,57,50,373,3400,3171,118,28,3.8
902,28,7,2,480,53,32,395,3400,2754,107,48,3.8
903,28,8,1,480,60,16,404,1700,1347,53,25,7.0
904,28,8,2,480,41,31,408,1700,1311,44,16,7.0
905,28,9,1,480,53,59,368,1700,1653,68,23,7.5
906,28,9,2,480,55,28,397,1700,1459,68,28,7.5
907,28,10,1,480,37,39,404,3400,2688,72,16,2.5
908,28,10,2,480,56,109,315,3400,3163,98,45,2.5
909,28,11,1,480,41,30,409,3400,3110,126,38,2.7
910,28,11,2,480,41,27,412,3400,2780,75,17,2.7
911,28,12,1,480,51,29,400,1700,1560,84,32,8.0
912,28,12,2,480,49,53,378,1700,1596,55,19,8.0
913,29,1,1,480,49,42,389,2550,2312,126,30,4.5
914,29,1,2,480,44,50,386,2550,2283,103,32,4.5
915,29,1,3,480,35,53,392,2550,1939,69,14,4.5
916,29,2,1,480,56,22,402,2550,1974,104,37,4.8
917,29,2,2,480,32,44,404,2550,2146,82,16,4.8
918,29,2,3,480,52,15,413,2550,2382,77,28,4.8
919,29,3,1,480,52,66,362,2550,1982,109,28,5.0
920,29,3,2,480,38,88,354,2550,2261,111,23,5.0
