id_parada,id_data,id_maquina,id_turno,inicio_parada,fim_parada,duracao_min,tipo_parada,categoria,descricao
239,4,4,3,2024-01-05 00:00:00,2024-01-05 01:19:00,79,Não Planejada,Elétrica,Parada não planejada por elétrica
240,4,5,1,2024-01-04 06:00:00,2024-01-04 06:56:00,56,Planejada,Setup,Setup de rotina
241,4,5,1,2024-01-04 08:00:00,2024-01-04 08:58:00,58,Não Planejada,Elétrica,Parada não planejada por elétrica
242,4,5,2,2024-01-04 14:00:00,2024-01-04 14:42:00,42,Planejada,Setup,Setup de rotina
243,4,5,2,2024-01-04 16:00:00,2024-01-04 16:32:00,32,Não Planejada,Falta Material,Parada não planejada por falta material
244,4,5,3,2024-01-04 22:00:00,2024-01-04 22:35:00,35,Planejada,Limpeza,Limpeza de rotina
245,4,5,3,2024-01-05 00:00:00,2024-01-05 00:22:00,22,Não Planejada,Falta Material,Parada não planejada por falta material
246,4,6,1,2024-01-04 06:00:00,2024-01-04 06:39:00,39,Planejada,Setup,Setup de rotina
247,4,6,1,2024-01-04 08:00:00,2024-01-04 09:00:00,60,Não Planejada,Mecânica,Parada não planejada por mecânica
248,4,6,2,2024-01-04 14:00:00,2024-01-04 14:53:00,53,Planejada,Setup,Setup de rotina
249,4,6,2,2024-01-04 16:00:00,2024-01-04 16:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
250,4,6,3,2024-01-04 22:00:00,2024-01-04 22:40:00,40,Planejada,Limpeza,Limpeza de rotina
251,4,6,3,2024-01-05 00:00:00,2024-01-05 00:25:00,25,Não Planejada,Mecânica,Parada não planejada por mecânica
252,4,7,1,2024-01-04 06:00:00,2024-01-04 06:46:00,46,Planejada,Limpeza,Limpeza de rotina
253,4,7,1,2024-01-04 08:00:00,2024-01-04 08:17:00,17,Não Planejada,Elétrica,Parada não planejada por elétrica
254,4,7,2,2024-01-04 14:00:00,2024-01-04 14:50:00,50,Planejada,Limpeza,Limpeza de rotina
255,4,7,2,2024-01-04 16:00:00,2024-01-04 16:52:00,52,Não Planejada,Mecânica,Parada não planejada por mecânica
256,4,7,3,2024-01-04 22:00:00,2024-01-04 22:34:00,34,Planejada,Limpeza,Limpeza de rotina
257,4,7,3,2024-01-05 00:00:00,2024-01-05 00:42:00,42,Não Planejada,Falta Material,Parada não planejada por falta material
258,4,8,1,2024-01-04 06:00:00,2024-01-04 06:39:00,39,Planejada,Limpeza,Limpeza de rotina
259,4,8,1,2024-01-04 08:00:00,2024-01-04 08:14:00,14,Não Planejada,Elétrica,Parada não planejada por elétrica
260,4,8,2,2024-01-04 14:00:00,2024-01-04 14:30:00,30,Planejada,Limpeza,Limpeza de rotina
261,4,8,2,2024-01-04 16:00:00,2024-01-04 16:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
262,4,8,3,2024-01-04 22:00:00,2024-01-04 22:37:00,37,Planejada,Limpeza,Limpeza de rotina
263,4,8,3,2024-01-05 00:00:00,2024-01-05 00:36:00,36,Não Planejada,Elétrica,Parada não planejada por elétrica
264,4,9,1,2024-01-04 06:00:00,2024-01-04 06:55:00,55,Planejada,Limpeza,Limpeza de rotina
265,4,9,1,2024-01-04 08:00:00,2024-01-04 08:38:00,38,Não Planejada,Elétrica,Parada não planejada por elétrica
266,4,9,2,2024-01-04 14:00:00,2024-01-04 14:30:00,30,Planejada,Setup,Setup de rotina
267,4,9,2,2024-01-04 16:00:00,2024-01-04 16:58:00,58,Não Planejada,Mecânica,Parada não planejada por mecânica
268,4,9,3,2024-01-04 22:00:00,2024-01-04 22:46:00,46,Planejada,Setup,Setup de rotina
269,4,9,3,2024-01-05 00:00:00,2024-01-05 00:52:00,52,Não Planejada,Mecânica,Parada não planejada por mecânica
270,4,10,1,2024-01-04 06:00:00,2024-01-04 06:43:00,43,Planejada,Setup,Setup de rotina
271,4,10,1,2024-01-04 08:00:00,2024-01-04 09:35:00,95,Não Planejada,Mecânica,Parada não planejada por mecânica
272,4,10,2,2024-01-04 14:00:00,2024-01-04 14:31:00,31,Planejada,Setup,Setup de rotina
273,4,10,2,2024-01-04 16:00:00,2024-01-04 17:07:00,67,Não Planejada,Falta Material,Parada não planejada por falta material
274,4,10,3,2024-01-04 22:00:00,2024-01-04 22:48:00,48,Planejada,Setup,Setup de rotina
275,4,10,3,2024-01-05 00:00:00,2024-01-05 01:32:00,92,Não Planejada,Mecânica,Parada não planejada por mecânica
276,4,11,1,2024-01-04 06:00:00,2024-01-04 06:44:00,44,Planejada,Setup,Setup de rotina
277,4,11,1,2024-01-04 08:00:00,2024-01-04 08:34:00,34,Não Planejada,Mecânica,Parada não planejada por mecânica
278,4,11,2,2024-01-04 14:00:00,2024-01-04 14:33:00,33,Planejada,Setup,Setup de rotina
279,4,11,2,2024-01-04 16:00:00,2024-01-04 16:14:00,14,Não Planejada,Mecânica,Parada não planejada por mecânica
280,4,11,3,2024-01-04 22:00:00,2024-01-04 22:53:00,53,Planejada,Reunião,Reunião de rotina
281,4,11,3,2024-01-05 00:00:00,2024-01-05 00:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
282,4,12,1,2024-01-04 06:00:00,2024-01-04 06:40:00,40,Planejada,Limpeza,Limpeza de rotina
283,4,12,1,2024-01-04 08:00:00,2024-01-04 08:47:00,47,Não Planejada,Falta Material,Parada não planejada por falta material
284,4,12,2,2024-01-04 14:00:00,2024-01-04 14:52:00,52,Planejada,Reunião,Reunião de rotina
285,4,12,2,2024-01-04 16:00:00,2024-01-04 16:20:00,20,Não Planejada,Mecânica,Parada não planejada por mecânica
286,4,12,3,2024-01-04 22:00:00,2024-01-04 22:37:00,37,Planejada,Setup,Setup de rotina
287,4,12,3,2024-01-05 00:00:00,2024-01-05 00:08:00,8,Não Planejada,Mecânica,Parada não planejada por mecânica
288,5,1,1,2024-01-05 06:00:00,2024-01-05 06:58:00,58,Planejada,Setup,Setup de rotina
289,5,1,1,2024-01-05 08:00:00,2024-01-05 08:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
290,5,1,2,2024-01-05 14:00:00,2024-01-05 14:34:00,34,Planejada,Limpeza,Limpeza de rotina
291,5,1,2,2024-01-05 16:00:00,2024-01-05 16:22:00,22,Não Planejada,Mecânica,Parada não planejada por mecânica
292,5,1,3,2024-01-05 22:00:00,2024-01-05 22:30:00,30,Planejada,Setup,Setup de rotina
293,5,1,3,2024-01-06 00:00:00,2024-01-06 00:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
294,5,2,1,2024-01-05 06:00:00,2024-01-05 06:43:00,43,Planejada,Reunião,Reunião de rotina
295,5,2,1,2024-01-05 08:00:00,2024-01-05 08:30:00,30,Não Planejada,Elétrica,Parada não planejada por elétrica
296,5,2,2,2024-01-05 14:00:00,2024-01-05 14:54:00,54,Planejada,Setup,Setup de rotina
297,5,2,2,2024-01-05 16:00:00,2024-01-05 16:26:00,26,Não Planejada,Mecânica,Parada não planejada por mecânica
298,5,2,3,2024-01-05 22:00:00,2024-01-05 22:58:00,58,Planejada,Setup,Setup de rotina
299,5,2,3,2024-01-06 00:00:00,2024-01-06 00:21:00,21,Não Planejada,Elétrica,Parada não planejada por elétrica
300,5,3,1,2024-01-05 06:00:00,2024-01-05 06:58:00,58,Planejada,Limpeza,Limpeza de rotina
301,5,3,1,2024-01-05 08:00:00,2024-01-05 09:21:00,81,Não Planejada,Elétrica,Parada não planejada por elétrica
302,5,3,2,2024-01-05 14:00:00,2024-01-05 14:55:00,55,Planejada,Setup,Setup de rotina
303,5,3,2,2024-01-05 16:00:00,2024-01-05 16:57:00,57,Não Planejada,Elétrica,Parada não planejada por elétrica
304,5,3,3,2024-01-05 22:00:00,2024-01-05 22:43:00,43,Planejada,Limpeza,Limpeza de rotina
305,5,3,3,2024-01-06 00:00:00,2024-01-06 01:28:00,88,Não Planejada,Falta Material,Parada não planejada por falta material
306,5,4,1,2024-01-05 06:00:00,2024-01-05 06:43:00,43,Planejada,Setup,Setup de rotina
307,5,4,1,2024-01-05 08:00:00,2024-01-05 08:47:00,47,Não Planejada,Elétrica,Parada não planejada por elétrica
308,5,4,2,2024-01-05 14:00:00,2024-01-05 14:54:00,54,Planejada,Setup,Setup de rotina
309,5,4,2,2024-01-05 16:00:00,2024-01-05 16:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
310,5,4,3,2024-01-05 22:00:00,2024-01-05 22:55:00,55,Planejada,Limpeza,Limpeza de rotina
311,5,4,3,2024-01-06 00:00:00,2024-01-06 01:13:00,73,Não Planejada,Elétrica,Parada não planejada por elétrica
312,5,5,1,2024-01-05 06:00:00,2024-01-05 06:39:00,39,Planejada,Setup,Setup de rotina
313,5,5,1,2024-01-05 08:00:00,2024-01-05 08:07:00,7,Não Planejada,Mecânica,Parada não planejada por mecânica
314,5,5,2,2024-01-05 14:00:00,2024-01-05 14:51:00,51,Planejada,Setup,Setup de rotina
315,5,5,2,2024-01-05 16:00:00,2024-01-05 16:38:00,38,Não Planejada,Falta Material,Parada não planejada por falta material
316,5,5,3,2024-01-05 22:00:00,2024-01-05 22:39:00,39,Planejada,Setup,Setup de rotina
317,5,5,3,2024-01-06 00:00:00,2024-01-06 00:45:00,45,Não Planejada,Elétrica,Parada não planejada por elétrica
318,5,6,1,2024-01-05 06:00:00,2024-01-05 06:56:00,56,Planejada,Setup,Setup de rotina
319,5,6,1,2024-01-05 08:00:00,2024-01-05 09:00:00,60,Não Planejada,Mecânica,Parada não planejada por mecânica
320,5,6,2,2024-01-05 14:00:00,2024-01-05 14:50:00,50,Planejada,Limpeza,Limpeza de rotina
321,5,6,2,2024-01-05 16:00:00,2024-01-05 16:26:00,26,Não Planejada,Falta Material,Parada não planejada por falta material
322,5,6,3,2024-01-05 22:00:00,2024-01-05 22:59:00,59,Planejada,Setup,Setup de rotina
323,5,6,3,2024-01-06 00:00:00,2024-01-06 00:15:00,15,Não Planejada,Elétrica,Parada não planejada por elétrica
324,5,7,1,2024-01-05 06:00:00,2024-01-05 06:38:00,38,Planejada,Setup,Setup de rotina
325,5,7,1,2024-01-05 08:00:00,2024-01-05 08:59:00,59,Não Planejada,Falta Material,Parada não planejada por falta material
326,5,7,2,2024-01-05 14:00:00,2024-01-05 14:53:00,53,Planejada,Setup,Setup de rotina
327,5,7,2,2024-01-05 16:00:00,2024-01-05 16:35:00,35,Não Planejada,Mecânica,Parada não planejada por mecânica
328,5,7,3,2024-01-05 22:00:00,2024-01-05 22:44:00,44,Planejada,Setup,Setup de rotina
329,5,7,3,2024-01-06 00:00:00,2024-01-06 00:10:00,10,Não Planejada,Mecânica,Parada não planejada por mecânica
330,5,8,1,2024-01-05 06:00:00,2024-01-05 06:59:00,59,Planejada,Setup,Setup de rotina
331,5,8,1,2024-01-05 08:00:00,2024-01-05 08:06:00,6,Não Planejada,Elétrica,Parada não planejada por elétrica
332,5,8,2,2024-01-05 14:00:00,2024-01-05 14:41:00,41,Planejada,Limpeza,Limpeza de rotina
333,5,8,2,2024-01-05 16:00:00,2024-01-05 16:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
334,5,8,3,2024-01-05 22:00:00,2024-01-05 22:30:00,30,Planejada,Limpeza,Limpeza de rotina
335,5,8,3,2024-01-06 00:00:00,2024-01-06 00:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
336,5,9,1,2024-01-05 06:00:00,2024-01-05 06:35:00,35,Planejada,Limpeza,Limpeza de rotina
337,5,9,1,2024-01-05 08:00:00,2024-01-05 08:41:00,41,Não Planejada,Mecânica,Parada não planejada por mecânica
338,5,9,2,2024-01-05 14:00:00,2024-01-05 14:32:00,32,Planejada,Limpeza,Limpeza de rotina
339,5,9,2,2024-01-05 16:00:00,2024-01-05 16:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
340,5,9,3,2024-01-05 22:00:00,2024-01-05 22:39:00,39,Planejada,Setup,Setup de rotina
341,5,9,3,2024-01-06 00:00:00,2024-01-06 00:48:00,48,Não Planejada,Mecânica,Parada não planejada por mecânica
342,5,10,1,2024-01-05 06:00:00,2024-01-05 07:00:00,60,Planejada,Setup,Setup de rotina
343,5,10,1,2024-01-05 08:00:00,2024-01-05 09:42:00,102,Não Planejada,Elétrica,Parada não planejada por elétrica
344,5,10,2,2024-01-05 14:00:00,2024-01-05 14:52:00,52,Planejada,Setup,Setup de rotina
345,5,10,2,2024-01-05 16:00:00,2024-01-05 17:04:00,64,Não Planejada,Mecânica,Parada não planejada por mecânica
346,5,10,3,2024-01-05 22:00:00,2024-01-05 22:41:00,41,Planejada,Setup,Setup de rotina
347,5,10,3,2024-01-06 00:00:00,2024-01-06 01:19:00,79,Não Planejada,Elétrica,Parada não planejada por elétrica
348,5,11,1,2024-01-05 06:00:00,2024-01-05 06:41:00,41,Planejada,Limpeza,Limpeza de rotina
349,5,11,1,2024-01-05 08:00:00,2024-01-05 08:39:00,39,Não Planejada,Mecânica,Parada não planejada por mecânica
350,5,11,2,2024-01-05 14:00:00,2024-01-05 14:58:00,58,Planejada,Limpeza,Limpeza de rotina
351,5,11,2,2024-01-05 16:00:00,2024-01-05 16:12:00,12,Não Planejada,Mecânica,Parada não planejada por mecânica
352,5,11,3,2024-01-05 22:00:00,2024-01-05 22:32:00,32,Planejada,Limpeza,Limpeza de rotina
353,5,11,3,2024-01-06 00:00:00,2024-01-06 00:25:00,25,Não Planejada,Falta Material,Parada não planejada por falta material
354,5,12,1,2024-01-05 06:00:00,2024-01-05 06:59:00,59,Planejada,Limpeza,Limpeza de rotina
355,5,12,1,2024-01-05 08:00:00,2024-01-05 08:08:00,8,Não Planejada,Falta Material,Parada não planejada por falta material
356,5,12,2,2024-01-05 14:00:00,2024-01-05 14:37:00,37,Planejada,Setup,Setup de rotina
357,5,12,2,2024-01-05 16:00:00,2024-01-05 16:43:00,43,Não Planejada,Falta Material,Parada não planejada por falta material
358,5,12,3,2024-01-05 22:00:00,2024-01-05 22:30:00,30,Planejada,Limpeza,Limpeza de rotina
359,5,12,3,2024-01-06 00:00:00,2024-01-06 00:27:00,27,Não Planejada,Falta Material,Parada não planejada por falta material
360,6,1,1,2024-01-06 06:00:00,2024-01-06 06:44:00,44,Planejada,Limpeza,Limpeza de rotina
361,6,1,1,2024-01-06 08:00:00,2024-01-06 08:59:00,59,Não Planejada,Elétrica,Parada não planejada por elétrica
362,6,1,2,2024-01-06 14:00:00,2024-01-06 14:36:00,36,Planejada,Setup,Setup de rotina
363,6,1,2,2024-01-06 16:00:00,2024-01-06 16:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
364,6,2,1,2024-01-06 06:00:00,2024-01-06 06:39:00,39,Planejada,Setup,Setup de rotina
365,6,2,1,2024-01-06 08:00:00,2024-01-06 08:56:00,56,Não Planejada,Falta Material,Parada não planejada por falta material
366,6,2,2,2024-01-06 14:00:00,2024-01-06 14:36:00,36,Planejada,Setup,Setup de rotina
367,6,2,2,2024-01-06 16:00:00,2024-01-06 16:31:00,31,Não Planejada,Mecânica,Parada não planejada por mecânica
368,6,3,1,2024-01-06 06:00:00,2024-01-06 06:34:00,34,Planejada,Setup,Setup de rotina
369,6,3,1,2024-01-06 08:00:00,2024-01-06 08:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
370,6,3,2,2024-01-06 14:00:00,2024-01-06 14:39:00,39,Planejada,Limpeza,Limpeza de rotina
371,6,3,2,2024-01-06 16:00:00,2024-01-06 16:34:00,34,Não Planejada,Falta Material,Parada não planejada por falta material
372,6,4,1,2024-01-06 06:00:00,2024-01-06 07:00:00,60,Planejada,Setup,Setup de rotina
373,6,4,1,2024-01-06 08:00:00,2024-01-06 09:16:00,76,Não Planejada,Elétrica,Parada não planejada por elétrica
374,6,4,2,2024-01-06 14:00:00,2024-01-06 14:58:00,58,Planejada,Setup,Setup de rotina
375,6,4,2,2024-01-06 16:00:00,2024-01-06 16:37:00,37,Não Planejada,Elétrica,Parada não planejada por elétrica
376,6,5,1,2024-01-06 06:00:00,2024-01-06 06:31:00,31,Planejada,Setup,Setup de rotina
377,6,5,1,2024-01-06 08:00:00,2024-01-06 08:31:00,31,Não Planejada,Mecânica,Parada não planejada por mecânica
378,6,5,2,2024-01-06 14:00:00,2024-01-06 14:40:00,40,Planejada,Setup,Setup de rotina
379,6,5,2,2024-01-06 16:00:00,2024-01-06 16:31:00,31,Não Planejada,Elétrica,Parada não planejada por elétrica
380,6,6,1,2024-01-06 06:00:00,2024-01-06 06:35:00,35,Planejada,Limpeza,Limpeza de rotina
381,6,6,1,2024-01-06 08:00:00,2024-01-06 08:10:00,10,Não Planejada,Mecânica,Parada não planejada por mecânica
382,6,6,2,2024-01-06 14:00:00,2024-01-06 14:41:00,41,Planejada,Setup,Setup de rotina
383,6,6,2,2024-01-06 16:00:00,2024-01-06 16:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
384,6,7,1,2024-01-06 06:00:00,2024-01-06 06:44:00,44,Planejada,Reunião,Reunião de rotina
385,6,7,1,2024-01-06 08:00:00,2024-01-06 08:44:00,44,Não Planejada,Mecânica,Parada não planejada por mecânica
386,6,7,2,2024-01-06 14:00:00,2024-01-06 14:33:00,33,Planejada,Setup,Setup de rotina
387,6,7,2,2024-01-06 16:00:00,2024-01-06 16:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
388,6,8,1,2024-01-06 06:00:00,2024-01-06 06:57:00,57,Planejada,Limpeza,Limpeza de rotina
389,6,8,1,2024-01-06 08:00:00,2024-01-06 08:35:00,35,Não Planejada,Elétrica,Parada não planejada por elétrica
390,6,8,2,2024-01-06 14:00:00,2024-01-06 14:37:00,37,Planejada,Limpeza,Limpeza de rotina
391,6,8,2,2024-01-06 16:00:00,2024-01-06 16:45:00,45,Não Planejada,Mecânica,Parada não planejada por mecânica
392,6,9,1,2024-01-06 06:00:00,2024-01-06 06:50:00,50,Planejada,Limpeza,Limpeza de rotina
393,6,9,1,2024-01-06 08:00:00,2024-01-06 08:30:00,30,Não Planejada,Elétrica,Parada não planejada por elétrica
394,6,9,2,2024-01-06 14:00:00,2024-01-06 15:00:00,60,Planejada,Setup,Setup de rotina
395,6,9,2,2024-01-06 16:00:00,2024-01-06 16:58:00,58,Não Planejada,Falta Material,Parada não planejada por falta material
396,6,10,1,2024-01-06 06:00:00,2024-01-06 06:38:00,38,Planejada,Setup,Setup de rotina
397,6,10,1,2024-01-06 08:00:00,2024-01-06 09:22:00,82,Não Planejada,Elétrica,Parada não planejada por elétrica
398,6,10,2,2024-01-06 14:00:00,2024-01-06 14:38:00,38,Planejada,Limpeza,Limpeza de rotina
399,6,10,2,2024-01-06 16:00:00,2024-01-06 17:04:00,64,Não Planejada,Elétrica,Parada não planejada por elétrica
400,6,11,1,2024-01-06 06:00:00,2024-01-06 06:31:00,31,Planejada,Setup,Setup de rotina
401,6,11,1,2024-01-06 08:00:00,2024-01-06 08:11:00,11,Não Planejada,Mecânica,Parada não planejada por mecânica
402,6,11,2,2024-01-06 14:00:00,2024-01-06 14:40:00,40,Planejada,Limpeza,Limpeza de rotina
403,6,11,2,2024-01-06 16:00:00,2024-01-06 16:48:00,48,Não Planejada,Mecânica,Parada não planejada por mecânica
404,6,12,1,2024-01-06 06:00:00,2024-01-06 06:49:00,49,Planejada,Setup,Setup de rotina
405,6,12,1,2024-01-06 08:00:00,2024-01-06 08:10:00,10,Não Planejada,Mecânica,Parada não planejada por mecânica
406,6,12,2,2024-01-06 14:00:00,2024-01-06 14:40:00,40,Planejada,Reunião,Reunião de rotina
407,6,12,2,2024-01-06 16:00:00,2024-01-06 16:26:00,26,Não Planejada,Falta Material,Parada não planejada por falta material
408,7,1,1,2024-01-07 06:00:00,2024-01-07 06:46:00,46,Planejada,Setup,Setup de rotina
409,7,1,1,2024-01-07 08:00:00,2024-01-07 08:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
410,7,1,2,2024-01-07 14:00:00,2024-01-07 15:00:00,60,Planejada,Setup,Setup de rotina
411,7,1,2,2024-01-07 16:00:00,2024-01-07 16:44:00,44,Não Planejada,Mecânica,Parada não planejada por mecânica
412,7,2,1,2024-01-07 06:00:00,2024-01-07 06:52:00,52,Planejada,Limpeza,Limpeza de rotina
413,7,2,1,2024-01-07 08:00:00,2024-01-07 08:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
414,7,2,2,2024-01-07 14:00:00,2024-01-07 14:58:00,58,Planejada,Setup,Setup de rotina
415,7,2,2,2024-01-07 16:00:00,2024-01-07 16:53:00,53,Não Planejada,Elétrica,Parada não planejada por elétrica
416,7,3,1,2024-01-07 06:00:00,2024-01-07 06:47:00,47,Planejada,Setup,Setup de rotina
417,7,3,1,2024-01-07 08:00:00,2024-01-07 08:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
418,7,3,2,2024-01-07 14:00:00,2024-01-07 14:57:00,57,Planejada,Setup,Setup de rotina
419,7,3,2,2024-01-07 16:00:00,2024-01-07 17:07:00,67,Não Planejada,Elétrica,Parada não planejada por elétrica
420,7,4,1,2024-01-07 06:00:00,2024-01-07 06:52:00,52,Planejada,Setup,Setup de rotina
421,7,4,1,2024-01-07 08:00:00,2024-01-07 08:32:00,32,Não Planejada,Elétrica,Parada não planejada por elétrica
422,7,4,2,2024-01-07 14:00:00,2024-01-07 14:57:00,57,Planejada,Setup,Setup de rotina
423,7,4,2,2024-01-07 16:00:00,2024-01-07 17:56:00,116,Não Planejada,Falta Material,Parada não planejada por falta material
424,7,5,1,2024-01-07 06:00:00,2024-01-07 06:37:00,37,Planejada,Setup,Setup de rotina
425,7,5,2,2024-01-07 14:00:00,2024-01-07 15:00:00,60,Planejada,Reunião,Reunião de rotina
426,7,5,2,2024-01-07 16:00:00,2024-01-07 16:12:00,12,Não Planejada,Elétrica,Parada não planejada por elétrica
427,7,6,1,2024-01-07 06:00:00,2024-01-07 06:30:00,30,Planejada,Limpeza,Limpeza de rotina
428,7,6,1,2024-01-07 08:00:00,2024-01-07 08:32:00,32,Não Planejada,Mecânica,Parada não planejada por mecânica
429,7,6,2,2024-01-07 14:00:00,2024-01-07 14:43:00,43,Planejada,Setup,Setup de rotina
430,7,6,2,2024-01-07 16:00:00,2024-01-07 16:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
431,7,7,1,2024-01-07 06:00:00,2024-01-07 06:34:00,34,Planejada,Setup,Setup de rotina
432,7,7,1,2024-01-07 08:00:00,2024-01-07 08:58:00,58,Não Planejada,Falta Material,Parada não planejada por falta material
433,7,7,2,2024-01-07 14:00:00,2024-01-07 14:36:00,36,Planejada,Setup,Setup de rotina
434,7,7,2,2024-01-07 16:00:00,2024-01-07 16:14:00,14,Não Planejada,Mecânica,Parada não planejada por mecânica
435,7,8,1,2024-01-07 06:00:00,2024-01-07 06:58:00,58,Planejada,Setup,Setup de rotina
436,7,8,1,2024-01-07 08:00:00,2024-01-07 08:23:00,23,Não Planejada,Elétrica,Parada não planejada por elétrica
437,7,8,2,2024-01-07 14:00:00,2024-01-07 14:44:00,44,Planejada,Setup,Setup de rotina
438,7,8,2,2024-01-07 16:00:00,2024-01-07 16:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
439,7,9,1,2024-01-07 06:00:00,2024-01-07 06:52:00,52,Planejada,Setup,Setup de rotina
440,7,9,1,2024-01-07 08:00:00,2024-01-07 08:59:00,59,Não Planejada,Elétrica,Parada não planejada por elétrica
441,7,9,2,2024-01-07 14:00:00,2024-01-07 14:59:00,59,Planejada,Setup,Setup de rotina
442,7,9,2,2024-01-07 16:00:00,2024-01-07 16:13:00,13,Não Planejada,Mecânica,Parada não planejada por mecânica
443,7,10,1,2024-01-07 06:00:00,2024-01-07 06:51:00,51,Planejada,Setup,Setup de rotina
444,7,10,1,2024-01-07 08:00:00,2024-01-07 08:53:00,53,Não Planejada,Falta Material,Parada não planejada por falta material
